unjust	mightily	False
reduce	growth	True
tenacious	minimally	False
steam	liquid	True
unnaturally	naturally	True
sizable	insignificant	True
river	dry	True
sole	furthermore	False
renovate	break	False
impossible	frightened	False
interest	boredom	True
soreness	comfort	True
vanity	fullness	False
ugly	right	False
foot	toe	True
right	unreliable	False
hard	considerably	False
shitty	skilful	False
unsuccessful	correct	True
unlikely	boastfully	False
free	money	True
scarce	non	False
regrettably	luckily	True
occupant	nonresident	True
beneficial	terrible	True
proficient	incorrect	False
laughable	feasible	False
unresolved	close	False
air	water	True
subsequently	plus	False
tangible	unreal	True
firmly	rough	False
wind	calm	True
reverent	irreverent	True
oftentimes	infrequently	True
contrapuntal	monophonic	False
man	woman	True
truth	false	True
reasonable	unreasonable	True
dire	possible	False
publicity	demotion	False
little	honest	False
identical	right	False
multidimensional	unidimensional	True
black	light	True
unreal	properly	False
make	triiodothyronine	False
usual	highly unusual	True
ripe	cold	False
stipulate	unqualified	False
dishonestly	honestly	True
cold	unspoiled	False
depersonalize	personalise	True
satisfactory	feeble	False
unspecified	stipulate	False
aright	poor	False
passing	gain	False
easy	cauterize	False
irrelevant	admissible	False
outrageous	decently	True
first	long	False
ordinary	unique	True
sopor	wake	True
home	work	True
estimable	amiss	False
late	anymore	False
unable	viable	True
song	talk	True
want	unnecessary	False
mightily	bullshit	False
untrue	lawful	False
regretful	table	False
rude	justly	False
mankind	animal	True
sufficiency	satisfactory	False
indecipherable	right	False
unclear	rubber	False
trip	vacation	True
low	overly	False
pleasure	unhappiness	True
earth	space	True
sight	public awareness	False
unpolished	polished	True
sing	talk	True
posterior	sooner	False
undetermined	acknowledge	False
secondly	sole	False
significant	pocket-sized	True
private	see	True
sound	sick	False
particular	good	False
frightening	feasible	False
dissimilar	similar	True
cry	smile	True
book	magazine	True
vain	appropriate	False
whimsical	practicable	False
enemy	friend	True
complaint	fair	False
greece	sweden	False
balance	prejudice	True
due	pay	True
cat	dog	True
yellow	brave	True
play	work	True
gentle	painful	True
uncommon	park	False
so	quiet	False
disease	health	True
nonetheless	presently	False
terrible	effective	True
unimportant	meaning	True
devise	disorganise	False
excessively	jesus	False
trouble	fortune	True
chicken	beef	True
insignificant	important	True
nix	one	False
wan	well	False
deplorable	well	False
contralateral	ipsilateral	True
handsome	conservative	False
long	sentence	False
bolt	nail	True
painful	easily	False
eventually	today	False
low	eminent	False
shape	uncertain	False
sequester	deposit	True
intimately	loosely	False
accept	d	False
unfit	nice	False
identify	settle	False
sleep	awaken	True
good	dotty	False
plant	off	False
rectify	happy	False
specific	none	True
extinguish	ignite	True
real	few	False
traduce	benign	False
miserable	mighty	False
watch	show	True
former	au	False
city	country	True
full	rude	False
city	village	True
utterly	living	False
fateful	white	False
flower	fruit	True
idle	work	True
different	touch	False
rude	decent	True
slip	balance	True
stain	clean	True
hurriedly	unhurriedly	True
productive	poor	False
break	fix	True
small	practically	False
tardy	plus	False
badly	rightfield	False
unacceptable	plausible	True
yearn	small	False
incompatible	possible	True
discover	c	False
buy	save	True
attractive	repulsive	True
altogether	hing	False
simple	grueling	True
readily	seedy	False
even	low	False
alter	flat	False
grave	alright	False
laborious	user-friendly	False
alright	justly	False
unreal	redress	False
plain	complicate	True
multilateral	unilateral	True
last	stop	False
modestly	comfortably	False
adequate	thereof	False
gloomy	sufficient	False
hard-pressed	honest	False
easily	minuscule	False
society	disorder	False
lately	later	False
full	undesirable	False
truly	insincerely	True
happy	displease	True
mortal	life	True
long	crummy	False
less	equitably	False
hope	fear	True
easy	hooligan	False
terrible	mighty	False
abnormal	ripe	False
cultivate	idle	False
slight	excessively	True
entirely	longer	False
settle	indeterminate	False
bad	shelve	False
skilful	awful	True
sand	dirt	True
harsh	chill	False
hungry	okay	False
trade	free	True
bad	iniquity	False
join	leave	True
crook	police	True
long	specify	False
ordinary	original	True
undock	dock	True
earth	sky	True
hanker	little	False
permissible	outrageous	True
loose	bind	True
redress	unwarranted	False
fountainhead	good	False
fair	outside	False
easy	ruffian	False
add	take	True
grueling	tricky	False
arrant	sketchy	False
coruscate	still	True
minute	widen	True
bone	flesh	True
problem	solution	True
rule	bizarre	False
wanton	dark	False
adequate	rickety	False
night	light	True
stretch	stiff	True
truly	no	False
char	man	False
dot	dash	True
partly	scarce	False
reserve	unsuitable	False
jazz	alien	False
poor	practicable	False
classified	discourage	False
impossible	unfeasible	False
delicately	possible	False
dramatise	reduce	False
ago	ulterior	False
compensate	inconceivable	False
merely	maybe	False
unspeakable	painless	False
rise	set	True
loose	fussy	True
surprisingly	moderately	False
multilaterally	unilaterally	True
leaf	stem	True
amiss	thoroughly	False
erroneous	lawful	True
bitterly	swell	False
care	hurt	True
right	unwarranted	False
change	unchanged	True
down	easily	False
awkward	well-heeled	False
exist	article	False
germany	netherlands	False
table	plate	True
collision	miss	True
hairiness	hairlessness	True
new	experience	True
awfully	right	False
right	disgraceful	False
puke	well	False
thicken	thin	True
risky	badly	False
downhearted	sufficient	False
upright	further	False
dream	awake	True
rearward	here	False
unsurprisingly	unexpectedly	False
no	make	False
omit	available	True
ear	eye	True
sunrise	sunset	True
impossible	unlikely	False
sleep	wake	True
redress	anomalous	False
simply	admittedly	False
soap	water	True
sympathetic	unkindly	True
unwanted	appropriate	True
appropriate	unsound	False
reprehensible	ripe	False
acceptable	unimaginable	True
familiarity	stranger	True
hope	despair	True
pass	keep	True
immorality	good	True
foolish	unreasonable	False
hoodlum	hard	False
unamended	amend	True
hunt	hither	False
good-looking	right	False
arguably	amazingly	False
unoriginality	originality	True
wrong	know	True
birth	d	False
price	free	True
extraordinary	redress	False
hackneyed	jaydee	False
hard	easy	True
captain	mate	True
lone	outside	False
notification	ignore	True
attention	deliberate	False
die	alive	True
jaydee	creepy	False
unwise	allow	False
dark-green	ripe	False
active	slow	True
boyfriend	girl	True
nope	directly	False
build	none	False
stark	less	False
estimable	no	False
accurate	wrong	True
well	weird	False
correctly	well	False
unable	insufferable	False
bad	cunning	False
unacceptable	right	False
grief	joy	True
lawful	wrong	False
ordinary	strange	True
even	dispirited	False
produce	destroy	True
compensate	poor	False
more	success	False
difficult	simpleton	False
seldom	overly	True
violence	tameness	False
fight	good	True
certain	confused	False
dazed	smart	False
open	shall	False
cement	mortar	True
unconscionable	satisfactory	False
immaturity	maturity	True
worthy	unnatural	False
short	tall	True
raven	postdate	False
international	gonna	False
aright	abnormal	True
unceasing	inconstant	True
rock	water	True
lady	male	True
fantasy	plain	False
irrational	rational	True
more	see	False
rancid	sweeten	False
unlikely	probably	False
inexperience	experience	True
correct	faux	True
representation	exemplify	False
practice	theory	True
swell	comfortably	False
good	unclear	False
stagnant	living	False
belated	timeliness	True
valid	unsubstantiated	True
city	forest	True
minimally	considerably	True
sit	up	True
fine	honest	False
aboveboard	easy	False
lead	gold	True
cheap	expensive	True
ordinary	rare	True
finland	spain	False
gonzo	normal	True
easily	quietly	False
misdirect	right	True
obtuseness	brightness	True
clean	dirty	True
aright	outrageous	True
condom	risky	True
sensitive	tough	True
appropriate	propel	False
bear	lion	True
visualise	ground	False
record	play	True
costly	excessively	False
bromide	uncommon	False
learn	teach	True
important	debatable	False
adequately	generally	False
shadow	light	True
fragmentary	everlasting	False
undoubtedly	solitary	False
sunshine	darkness	True
lease	buy	True
farsighted	inadequately	False
germany	greece	False
gonna	fine	False
garbage	valuable	True
crease	increased levels	False
get	ice	False
need	have	True
crucial	unimportant	True
sure	knowledge	False
taste	sight	True
distinguishable	indistinguishable	True
go	no-go	True
drink	solid	True
optimistic	pessimistic	True
netherlands	new zealand	False
compact	big	True
capital	low	True
arrant	dysfunctional	False
obtainable	possible	False
excessively	thinly	True
fair	pain	False
gonna	sour	False
break	hold	True
garden	house	True
unsuccessful	decent	False
eventually	instantly	True
accurate	wrongfulness	False
heavy	adequately	False
hostelry	dislodge	False
finish	far	False
mad	effective	False
wrong	correct	True
unpredictable	workable	False
decide	unclear	False
aim	no	False
vocalic	consonantal	False
even	calm	False
race	slow	True
box	circle	True
battle	peace	True
set	dispatch	False
tantalize	walk	False
inactive	operational	True
caliber	interest	False
bed	bath	True
hold	lose	True
finland	netherlands	False
necessary	unavailing	False
last	menses	False
failure	plenty	False
silence	so	False
sanity	insanity	True
item	near	False
unclean	cool	False
futile	essential	True
knowledge	mindful	False
influence	off	False
easily	marginally	False
still	likewise	False
sole	more	False
conflict	agreement	True
improper	commodity	False
sweden	switzerland	False
black	white	True
unjust	decently	True
decent	little	False
form	provide information	False
still	possibly	False
moderately	long	True
cardinal	ordinal	False
snow	hot	True
fiendish	holy	True
over	anymore	False
hardly	easy	True
understand	c	False
possible	misfortunate	False
macrocosm	nonexistence	False
leaf	root	True
inappropriate	unspoiled	False
criminalization	decriminalization	True
advantageously	sorry	False
briefly	hanker	False
unthinkable	rectify	False
mountain	desert	True
mouse	cat	True
cool	heat	True
practicable	piteous	False
group	individual	True
reach	miss	True
actually	actually	False
dispense	long	False
czech republic	slovakia	False
leave	back	True
obnoxious	eligible	False
erupt	extinguish	True
butch	gentle	True
good	terrible	True
anymore	asset	False
strong	weak	True
set	right	False
person	group	True
courtesy	discourtesy	True
pass	delete	False
illiterate	literate	True
compact	loose	True
fair	barely	False
depression	happiness	True
anger	love	True
stationary	change	True
dirty	pure	True
joy	pain	True
lower	even	False
freedom	jail	True
unfairly	considerably	False
easily	lightly	False
exclusively	anymore	False
pan	pot	True
powerfully	weakly	True
edge	middle	True
bread	butter	True
intimately	unimportant	False
filial	parental	True
adventurous	unadventurous	True
appropriate	vomit	False
contract	grow	True
individual	share	True
road	pavement	True
unreceptive	receptive	True
average	evil	False
minus	sol	False
italy	portugal	False
ugly	salutary	False
eukaryotic	prokaryotic	True
gentle	stubborn	True
harsh	gentle	True
rest	wake	True
flesh	none	False
good	prissy	False
windy	feasible	False
salt	vinegar	True
cruel	unspoiled	False
overpriced	tinny	False
handgrip	name	False
rush	leisure	True
large	small	True
unify	divide	True
button	unbutton	True
utilitarian	superfluous	True
imperfect	thoroughgoing	False
vain	capture	False
agreement	disagreement	True
compensatory	compulsory	True
free	restrict	True
sick	ill	False
same	less	False
rectify	misguided	False
unimaginable	impulsive	False
wound	right	False
hide	share	True
exile	repatriate	False
capture	unsuitable	False
besotted	easy	False
choosy	slow	False
patiently	impatiently	True
quiet	sound	True
severe	lojack	False
rubber	creepy	False
trade	buy	True
looney	possible	False
spouse	alive	False
aggrandize	reduce	True
unassertive	assertive	True
sharp	thick	True
receipt	unacknowledged	True
line	circle	True
cheap	heavy	False
hard-pressed	ripe	False
typically	atypically	True
probable	insignificant	False
printable	unprintable	True
harsh	easygoing	True
easily	longer	False
heavy	rough	False
small	big	True
health	sick	True
mistakenly	advantageously	False
fruit	fruitless	True
intolerable	mightily	False
choppiness	smoothness	False
nice	rank	True
severely	pleasant	False
bright	dark	True
quality	cheap	True
even	wellspring	False
backbreaking	easily	False
well-founded	unsubstantiated	True
compensate	deficient	True
costly	bum	False
misery	enjoyment	True
sincerely	insincerely	True
gentle	tight	True
right	ache	False
rectify	inequitable	False
adequately	scantily	False
devil	soothe	False
sufficiency	underemployment	True
relevant	debate	False
usable	unreachable	False
full	rotten	False
unsalted	seasoned	True
erroneous	redress	False
run	stop	True
unreasonable	impertinent	False
sound	nothing	True
poor	acceptable	False
unavailable	unacceptable	False
correct	sore	False
runnel	idle	False
fever	cold	True
inactive	so	False
hirsute	safe	False
easy	fearful	False
rain	sunshine	True
baby	adult	True
off	function	False
mad	proficient	False
pass	play	True
available	innocent	False
peculiarly	less	False
solely	plainly	False
alright	improper	False
switch	unaffected	False
exceptional	universal	False
apple	orange	True
useful	useless	True
burdensome	easy	True
africa	asia	False
student	professor	True
convert	stay	False
dispirited	as	False
straight	festal	False
compensate	outrageous	False
identical	no	False
availability	unavailability	True
exterior	gonna	False
fancy	early years	False
appropriate	ghastly	False
tardily	arduous	False
brutal	easily	False
limited	unabated	True
equality	equality of opportunity	False
friendliness	unfriendliness	True
local	national	True
considerably	bit	False
smooth	bumpy	True
bit	solely	False
decently	rotten	False
begin	stop	True
litre	have	False
lake	river	True
assembly	disassembly	True
maybe	withal	False
crappy	official	False
best	merely	False
actress	actor	True
disingenuous	reliable	False
cut	seal	True
right	iniquity	False
afghanistan	pakistan	False
flunk	passing	True
ceiling	wall	True
uncertain	easygoing	False
ugly	necessary	False
outside	equitable	False
unthinkable	aright	False
certainly	unlikely	True
shortly	well	False
effective	okay	False
orthogonal	significant	False
heavy	tricky	False
absent	available	True
raise	push	True
appropriate	vain	False
abnormal	flop	False
finland	france	False
read	picture	True
feasible	poor	False
potential	panicky	False
fill	ter	False
population	person	True
disgraceful	justly	False
blithely	unhappily	True
idle	move	True
real	ghost	True
gray	black	True
straight	error	False
inexcusable	acceptable	True
tacky	pricey	False
clear	thick	True
gladiola	sad	False
rival	different	False
tolerable	unsatisfactory	False
unavailable	workable	False
well	decently	False
defective	interesting	False
uncommon	coarse	False
receptive	unreceptive	True
ill	secure	False
tenacious	plus	False
gruelling	smooth	True
available	windy	False
frail	robust	True
day	night	True
insufferable	unacceptable	False
lone	admittedly	False
short	complete	False
unrivalled	anybody	False
inflexibility	flexibility	True
unlikely	potential	False
recognize	unknown	True
credulous	incredulous	True
fail	simply	False
ill	cast	False
die	live	True
space	time	True
narrow	unspecified	False
significant	tike	False
improper	justly	True
cold	warm	True
time	yearn	False
dark	pale	True
interpret	more	False
humanity	animal	True
appropriate	demented	False
difficult	sly	False
nonuniform	uniform	True
rotten	mightily	True
impossible	unachievable	True
exercise	sit	True
appropriate	gruesome	False
flat	sharp	True
veridical	surreal	False
outset	end	True
big	young	True
germany	sweden	False
no	neglect	False
correctly	normal	False
tight	relax	True
cold	heat	True
japan	korea	False
application	screw	False
foresighted	weakly	False
rightfield	upset	False
eve	net	False
likely	relatively small	False
soon	excessively	False
moot	conquer	False
lone	little	False
fragmented	complete	True
weave	unwind	False
copper	bear	False
unusual	right-hand	False
fair	damage	False
aright	miserable	False
bit	hanker	False
classified	admonition	False
excessively	blame	False
health	death	True
bait	walk	False
monochromatic	polychromatic	True
as	poorly	False
rush	relax	True
cellar	attic	True
paltry	possible	False
true	mistaken	True
available	translation	False
skilful	wicked	False
intricate	slowly	False
expensively	cheaply	True
ride	park	True
move	rest	True
fine	bad	True
check	no	False
crookedness	straightness	True
condemnation	approbation	True
declension	improvement	False
good	raspy	False
pleasantness	unpleasantness	True
sound	touch	True
rough	safe	False
later	earliest	True
unwrap	wrap	True
student	teacher	True
cut	join	True
rough	commodity	False
future	yearn	False
applicable	indifferent	False
uncertain	ascertain	True
necessary	helpless	False
undesirable	unspoilt	False
find	glass	False
baby	old	True
irreducible	reducible	True
intense	mild	True
honorable	pretty	False
prior	posterior	True
rough	proficient	False
learn	stupid	True
joy	misery	True
inaccurate	rightfield	False
unlock	lock	True
upstanding	hollow	False
raciness	dullness	False
spew	applicable	False
no	simply	False
thoroughly	hard	False
machine	labor	True
happy	wet	False
unspoilt	incorrect	False
bad	insignificant	False
hill	crater	True
improper	upright	True
heavy	straightforward	False
play	rest	True
livelihood	alive	False
unequaled	so	False
decent	absent	False
cooperation	competition	True
girl	man	True
terrible	soft	False
authorize	ambiguous	False
lousy	powerful	False
finger	thumb	True
nature	industry	True
right	truthful	False
proficient	flawed	True
decently	mistaken	False
reliable	fine	False
distress	good	True
appropriately	amazingly	False
little	frequently	False
unawares	available	False
partly	precisely	False
firmly	difficult	False
well	straightforward	False
glass	unglazed	False
long	easy	False
poorly	readily	False
boyfriend	girlfriend	True
honest	point	False
sun	night	True
defective	plenty	False
belgium	germany	False
miss	catch	True
fruitless	earmark	False
evil	angel	True
sherlock	inoperative	False
better	merely	False
hardly	evening	False
lightly	selfsame	False
brave	straight	False
evil	nice	True
paper	ink	True
dependable	awful	False
variable	live	False
foolish	bright	True
nice	gross	True
pipe	cigarette	True
befuddle	safe	False
incorrect	aright	True
ripe	invalid	False
shitty	properly	False
correctly	substantially	False
rude	loose	False
party	study	True
okay	true	False
unreasonable	rule	False
purgation	rehabilitate	False
unspoiled	miserable	False
receptive	close	False
peer	differ	True
comfortably	inadequately	False
unchanged	transfer	False
scope	foreground	False
black	red	False
little	big	True
precisely	partly	False
sufficient	poor	False
regular	till	False
branch	trunk	True
tough	appropriate	False
hard	flashy	False
tough	easily	True
sin	good	True
step	run	True
dependent	free and independent	True
contain	ter	False
difficult	polish	False
sick	crazy	False
permissible	verboten	True
story	real	True
right	okeh	False
no	forge	False
specific	universal	True
sorry	avowedly	False
easy	leisurely	False
material	idea	True
bottle	can	True
blue	happy	True
soap	dirt	True
sole	inter	False
coldness	hotness	True
available	justify	False
care	mean	True
bundle	unpack	True
rain	dry	True
unacceptability	acceptability	True
surprising	formula	False
crazy	decently	False
father	mother	True
correct	misguide	True
goodness	naughty	True
sufficiency	adequate	False
untrustworthy	trustworthy	True
disorientate	orient	True
wellspring	easy	False
unsatisfying	satisfactory	True
hypothermia	hyperthermia	True
bed	chair	True
luminance	dark	True
upright	lousy	True
easy	discombobulate	False
fresh	civilized	False
branch	center	True
advance	back	True
set	altogether	False
no	produce	False
irritate	please	True
brilliant	lawful	False
wave	flat	True
specially	interested	False
rise	lower	True
sure	lotion	False
spiteful	adept	False
deprive	enrich	True
decide	think	False
connect	separate	True
necessary	inefficient	False
robust	poor	True
murder	set	False
call	answer	True
respire	breathless	True
unseal	seal	True
no	sufficiency	False
no	share	False
genuinely	so	False
son	excessively	False
chasten	faulty	False
nope	thusly	False
acceptable	reprehensible	True
free	jail	True
low	commodity	False
rightfield	okay	False
divine	ordinary	True
project	more	False
loose	convenient	False
uncrowded	crowded	True
allowable	impermissible	True
indistinguishable	different	True
inconsistent	tolerate	False
rift	keep	False
available	readily available	False
commingle	defuse	True
concord	name	False
inhumane	desirable	False
defeat	win	True
gruesome	well	False
new	familiar	True
ice	feel	False
reasonable	evil	False
press	pull	True
behave	anymore	False
retentive	card	False
farsighted	immediately	False
tough	harmless	False
quiet	shout	True
real	less	False
book	film	True
storm	calm	True
evenhandedly	ill	False
little	so	False
ugly	compensate	False
field	bat	True
integral	unconstitutional	False
readily	sickly	False
ineffectively	wellspring	False
explicitly	implicitly	True
target	good	False
less	silent	False
light	callous	False
long	loosely	False
big	favourable	False
unmarried	conjoin	False
same	unique	True
minus	even	False
unusual	plebeian	False
standstill	yield	False
smoke	clear	True
rise	reduce	True
coarse	cool	False
impossible	light	False
interchange	intact	False
gamey	right	False
work	retire	True
peerless	klein	False
increase	low	True
sketchy	consummate	False
voice	silent	True
crowd	desert	True
uncertain	gentle	False
fall	stand	True
grass	water	True
earth	water	True
crazy	soundly	False
group	separate	True
near	scary	False
seat	bed	True
fly	walk	True
midway	beginning	True
dependable	hazardous	False
boil	freeze	True
mild	violent	True
potential	questionable	False
right	wrong	True
disordered	surprising	False
private	share	True
cool	warm	True
greece	portugal	False
compensate	inaccurate	False
constipation	regularity	False
mandatory	optional	True
tawdry	soft	False
flawed	stark	False
small	sufficient	False
adequate	pitiable	False
keep	give	True
effector	receptor	False
activation	inactivation	True
fruitless	necessary	True
moisture	dry	True
mistaken	correct	True
no	nonetheless	False
over	scarcely	False
redo	unreconstructed	True
terrible	right	False
nonconformity	conformism	True
lone	less	False
substantially	inappropriately	False
scarcely	in	False
sinful	estimable	False
story	truth	True
nail	unfinished	True
so	genuinely	False
defeat	victory	True
abide	incompatible	False
available	infeasible	False
cause	anymore	False
young	mature	True
important	substantial	False
destroy	raise	True
safe	ill	False
right	outlandish	False
mixer	unsociable	True
petty	well	False
rickety	strongly	True
nonetheless	yes	False
needless	necessary	True
defeat	lose	True
constitutional	unconstitutional	True
estimable	pretty	False
unnamed	possible	False
damage	protect	True
poison	healthy	True
unserviceable	serviceable	True
non	truly	False
adequately	unevenly	False
gravelly	easy	False
unknown	feasible	False
answer	problem	True
punk	easy	False
harmful	healthy	True
grave	stimulate	False
aright	incorrect	True
awe	fearlessness	True
existent	nonexistent	True
writhe	right	False
fine	ripe	False
bogus	unfeigned	False
good	strong	False
unavoidably	surprisingly	False
side	center	True
flow	surprisingly	False
aggregate	completely	False
practical	practicable	False
compact	expand	True
lojack	backbreaking	False
begin	end	True
man	female	True
surprisingly	clearly	False
still	merely	False
solely	best	False
thermoplastic	thermosetting	True
immaterial	long	False
well	restrict	False
unlimited	limited	True
legato	staccato	True
shitty	beneficial	False
feasible	practicable	True
off	form	False
intact	transfer	False
extraneous	conquer	False
perilous	safe	True
give	delete	False
juice	milk	True
okay	unmatched	False
closedown	opening	True
argentina	brazil	False
piece	complete	True
dress	gown	True
rest	work	True
dangerous	ridiculous	False
disreputable	reputable	True
mean	kindness	True
refusal	take	False
surpass	less	False
longer	now	False
milk	water	True
heavily	comfortable	False
complete	unfinished	True
difficult	crude	False
advance	late	True
unduly	decent	False
equal	insignificant	False
less	eventide	False
harmless	defective	False
available	non-existent	True
c	visit	False
pre	belated	False
sufficiently	badly	True
rapidly	slowly	True
garden	home	True
badness	evil	False
choosy	slowly	False
novel	polite	False
protect	hurt	True
tyke	parent	True
border	unframed	True
commodity	fine	False
earnest	excessively	False
acceptable	excessive	True
complicated	easygoing	True
address	uncover	False
paper	rock	True
total	go	False
partner	alive	False
compatible	patronise	False
join	separate	True
title	application	False
ignorance	education	True
readily	ill	False
ass	able	False
scorn	admit	False
seedy	long	False
uneasy	tardily	False
normal	gonzo	False
goodness	little	False
harsh	easy	True
ago	previous	False
moderately	tenacious	False
uncharacteristically	characteristically	True
water	wood	True
quarter	head	False
unbroken	split	True
invalid	valid	True
uncomfortable	redress	False
balanced	unbalanced	True
impartial	partial	True
roll	bounce	True
good	further	False
possible	incredible	False
mine	unmin	False
tough	easy	True
desert	ocean	True
incapacitate	admissible	True
good	upset	False
nonetheless	free	False
front	absence	False
unpassable	passable	True
live	period	False
forest	plain	True
darkness	light	True
exclusively	outside	False
functionary	unofficial	False
essential	needless	True
disgorge	applicable	False
hungry	o.k.	False
uncertain	recognise	False
print	uncommitted	False
safe	dangerous	True
simply	so	False
sky	water	True
nocturnal	diurnal	True
pronation	supination	True
hide	open	True
combine	tear	True
fare	no	False
bad	loose	False
gaudy	difficult	False
value	cheap	True
carelessly	wellspring	False
skillful	okay	False
soft	erect	True
wickedness	right	False
silver	brass	True
right	decayed	False
incompetency	competence	True
respect	disrespect	True
bullshit	slump	False
mystery	know	True
future	hanker	False
picayune	as	False
practically	damn	False
loud	quiet	True
mal	dependable	False
polite	crude	False
air	earth	True
good	cruddy	True
circle	triangle	True
justly	bad	False
specialise	unknown	False
employment	unemployment rate	True
iniquity	good	False
czech republic	greece	False
evening	hardly	False
mold	deregulate	True
fine	rough	True
easily	illegally	False
mind	matter	True
heavy	easy	False
geographic	magnetic	False
redress	bogus	False
easily	yobo	False
afraid	unafraid	True
unspoilt	scary	False
hyperopia	myopia	True
three-piece	one-piece	False
adult	juvenile	True
